Code,MainCost,Debt,AverageConsume,Target
1128522,1160630,0,35.58139535,High
1127746,3971853,0,37.5,High
1127586,339407,0,15.34883721,Low
1167203,410052,0,16.95652174,Low
1125556,211977,0,10.0,Low
1199948,162898,0,13.33333333,Low
1195812,2506832,0,31.33333333,High
1181347,123250,737687,4.0,Low
1170879,1152590,468826,24.66666667,High
11139818,408678,0,17.44186047,Low
11144681,159088,0,13.75,Low
1168935,275822,0,12.66666667,Low
1129425,144376,0,6.0,Low
1125104,197845,1788798,10.0,Moderate
1115112,465029,0,18.13953488,Low
11139626,184651,0,9.069767442,Low
1136304,1656344,0,34.66666667,High
1138705,1906350,0,23.37209302,High
1150692,243606,0,11.86046512,Low
11125942,125696,757980,4.88372093,Low
111032,209408,283261,18.0,Low
1158208,710163,424017,20.66666667,Low
1156938,15661,753740,4.285714286,Low
1195968,859084,0,30.66666667,High
11125089,992036,0,23.72093023,High
11150039,380537,0,16.36363636,Low
118361,278292,2633032,12.75862069,Moderate
1154264,341791,0,21.52173913,Low
113750,184651,355567,9.069767442,Low
111723,254109,0,18.66666667,Low
118188,137411,294127,10.85106383,Low
117723,226530,0,10.66666667,Low
1110987,1657365,0,22.74725275,High
1140230,2836551,874442,33.48837209,High
11112543,179054,352563,10.66666667,Low
11143501,294131,697119,13.33333333,Low
1127949,2121166,0,29.33333333,High
1182427,201916,0,17.33333333,Low
1131119,961271,1241318,32.79069767,High
1136382,457618,0,21.33333333,Low
1154482,384605,0,16.74418605,Low
1138359,212014,0,10.22727273,Low
1117893,100333,1015051,0.0,Low
11108618,163154,630230,7.333333333,Low
11104909,278978,0,13.25581395,Low
114943,399758,0,16.66666667,Low
1110850,383816,0,9.0,Low
111322,485198,0,2.0,Low
11108262,577828,978372,19.53488372,Moderate
1151258,111092,1448908,5.581395349,Moderate
1182433,186141,0,18.0,Low
11104957,184651,128478,9.069767442,Low
1125570,294131,330386,13.33333333,Low
116473,399758,632536,16.66666667,Low
1183744,115398,253621,5.333333333,Low
1129764,166867,0,14.65116279,Low
1124379,152154,0,12.0,Low
111787,2552121,0,32.09302326,High
11192,1211816,0,20.33333333,High
11148810,72927,0,2.666666667,Low
1182603,126222,0,2.666666667,Low
1136740,996869,0,28.0,High
119,105000,231276,0.0,Low
11155049,841331,0,22.3255814,High
1144607,1507019,0,16.0,Low
1151338,586835,512216,19.33333333,Low
1125320,105000,0,0.0,Low
1127537,153295,0,6.666666667,Low
11147464,912580,0,23.84615385,High
11143198,120487,112034,6.666666667,Low
1182744,152154,408816,12.0,Low
1155051,339407,675725,15.34883721,Low
11118181,586835,0,19.33333333,Low
11131979,194023,323455,12.0,Low
11125948,519849,981192,18.8372093,Moderate
1196034,1209095,793740,27.93103448,High
116959,384605,755422,16.74418605,Moderate
11145676,106819,107466,0.666666667,Low
11142679,141418,0,6.279069767,Low
1145005,2028243,0,29.30232558,High
1151477,125246,0,3.913043478,Low
11142609,2692462,0,32.79069767,High
11108187,59140,420929,5.666666667,Low
1138032,465029,0,18.13953488,Low
1149526,249496,157695,16.0,Low
1198513,2246152,0,30.0,High
1154418,100333,0,0.0,Low
1137316,510051,0,4.772727273,Low
1196017,283176,0,18.0,Low
119534,3071022,0,34.0,High
1181269,226530,217909,10.66666667,Low
1113051,601291,0,22.0,Low
1177227,1999750,0,28.66666667,High
11108964,102115,111986,0.697674419,Low
1199478,782942,0,25.33333333,High
116699,1676772,779687,27.22222222,High
1196059,147206,180205,11.33333333,Low
1146242,577828,0,19.53488372,Low
1146495,318281,0,14.65116279,Low
119873,254109,461494,18.66666667,Low
1198769,198363,563232,9.333333333,Low
117324,174773,0,14.66666667,Low
117390,364521,1917984,22.17391304,Moderate
1129716,457945,221642,11.47058824,Low
11128787,586835,936912,19.33333333,Moderate
1147324,227393,252106,11.1627907,Low
1145221,404063,0,17.04545455,Low
1128829,817356,0,17.44186047,Low
1194972,258566,60976,18.33333333,Low
11131282,333565,2138659,14.66666667,Moderate
1182601,266523,0,4.285714286,Low
1128409,914622,0,32.09302326,High
1195919,348595,216470,11.95804196,Low
112794,209408,2915053,18.0,Moderate
1177954,820159,0,18.46153846,Low
1142160,703262,0,20.93023256,Low
119755,564354,0,23.33333333,High
1144323,186839,0,16.74418605,Low
11101110,105000,35962,0.0,Low
1155977,577828,0,19.53488372,Low
11132749,2692462,0,32.79069767,High
1129953,430418,467288,24.41860465,High
11142417,948040,697811,32.0,High
1124198,430418,0,24.41860465,High
1124928,1072126,430817,24.41860465,High
11153660,140984,0,10.43478261,Low
1120297,278978,460817,13.25581395,Low
1172759,282973,0,13.40425532,Low
1130005,403683,0,23.72093023,High
11145674,105000,108853,0.0,Low
116890,361515,0,16.04651163,Low
11148824,106949,705263,4.186046512,Low
11108570,211977,0,10.0,Low
11106352,275822,0,12.66666667,Low
1195934,229244,399202,14.66666667,Low
1127810,641777,607993,27.27272727,High
11150342,111092,0,5.581395349,Low
1144830,529699,0,18.66666667,Low
1150265,98000,236462,0.0,Low
1154566,562695,0,18.91304348,Low
11100348,108308,350921,2.045454545,Low
1119663,214667,607951,0.0,Low
1114210,2203674,0,30.0,High
11144213,93333,358818,0.0,Low
1145456,2103507,0,30.0,High
11151018,104467,0,0.681818182,Low
1112364,277311,414265,12.95454545,Low
11156569,172369,0,8.372093023,Low
1129936,2218170,0,26.57142857,High
119880,145912,1940695,5.869565217,Moderate
1126984,2689814,400855,33.75,High
1167871,161069,0,7.674418605,Low
11127799,93333,321187,0.0,Low
1114774,553138,0,19.09090909,Low
1139147,1143873,325284,34.66666667,High
11146412,645451,136524,18.08219178,Low
1112802,250420,578967,11.45604396,Low
11139785,169484,907188,5.333333333,Low
1194745,1674693,0,27.20930233,High
11139041,465029,0,18.13953488,Low
1131390,216687,424283,10.0,Low
11143983,134714,0,5.454545455,Low
1110910,277311,541350,12.95454545,Low
1156219,173124,0,8.181818182,Low
11134294,1788795,0,27.90697674,High
11133057,258796,0,20.0,Low
1112878,733654,0,21.42857143,Low
118248,2839198,0,34.5,High
1118561,3971853,0,37.5,High
1192804,752749,0,18.8372093,Low
11138561,172369,0,8.372093023,Low
1115460,164282,0,7.173913043,Low
11138244,150752,0,6.976744186,Low
1197439,260801,782662,12.55813953,Moderate
1149495,113277,0,4.666666667,Low
1187096,83169,375419,6.52173913,Low
115244,512466,195078,4.239130435,Low
1129360,110550,0,1.304347826,Low
1188041,125246,156004,3.913043478,Low
1185823,423249,0,13.95348837,Low
11145011,100333,338143,0.0,Low
1158083,1032238,972228,23.47826087,Moderate
1133026,151999,0,6.818181818,Low
1113675,808026,0,21.81818182,High
1110105,145912,0,5.869565217,Low
1190878,241436,1306302,11.08695652,Moderate
116738,229736,826264,12.0,Moderate
116737,728229,0,21.75,High
11151134,107333,108590,0.0,Low
11125263,183788,0,9.75,Low
11134331,197845,216432,10.0,Low
1194714,393414,0,13.25581395,Low
11157727,102115,283600,0.697674419,Low
11122451,3183970,0,34.77272727,High
11156565,106045,0,2.093023256,Low
1116808,846865,0,4.693877551,Low
1154196,733654,476777,21.42857143,Low
1189342,728229,2446815,21.75,Moderate
11121816,313088,0,11.1627907,Low
11138788,1599328,1207814,24.41860465,Moderate
1119746,357971,765699,15.68181818,Moderate
1148444,142541,142977,10.66666667,Low
11138242,260801,0,12.55813953,Low
1186228,841331,0,22.3255814,High
1186076,2703087,0,27.90697674,High
1116361,373240,837999,15.65217391,Moderate
1185872,290744,439693,10.71428571,Low
1111765,134714,409596,5.454545455,Low
1130809,180471,0,0.652173913,Low
11135425,1582761,225795,10.0,Low
1185388,296036,0,13.63636364,Low
11138434,212163,0,10.46511628,Low
114706,175649,0,14.34782609,Low
11151502,339407,0,15.34883721,Low
1192195,207266,118900,10.0,Low
1192805,595375,772454,17.44186047,Moderate
1139169,181134,1420782,15.33333333,Moderate
1131334,739674,0,21.13636364,Low
1113035,746211,868767,20.86956522,Moderate
1117825,3696347,0,36.4171123,High
11144245,322138,0,7.674418605,Low
1124262,419164,350338,16.95652174,Low
11142643,151999,507702,6.818181818,Low
11109444,152898,0,5.0,Low
11151762,638965,0,20.23255814,Low
1156123,1032238,790061,23.47826087,Moderate
1197301,100333,105236,0.0,Low
1194715,179212,0,6.279069767,Low
1185992,209812,1316538,7.674418605,Moderate
11134271,465029,0,18.13953488,Low
1118843,2092666,216221,28.92857143,High
1194075,808026,0,21.81818182,High
114427,289553,308642,13.40425532,Low
1193279,339407,862106,15.34883721,Moderate
11143984,198091,181558,9.545454545,Low
1149649,433512,0,24.0,High
1119452,4709736,0,40.22727273,High
1118426,134714,0,5.454545455,Low
1148097,335411,372602,21.33333333,Low
11138437,184651,594218,9.069767442,Low
118662,137312,303029,6.75,Low
1116567,0,409606,12.45283019,Low
1116393,111669,0,2.727272727,Low
1117380,1402874,1765921,25.22727273,Moderate
1115461,173124,0,8.181818182,Low
11131232,108308,0,2.045454545,Low
11146953,2153590,0,30.0,High
11151016,127513,374368,4.772727273,Low
11135396,188424,0,10.0,Low
1185870,2121831,0,25.71428571,High
1186881,267188,0,9.76744186,Low
11149879,361515,608095,16.04651163,Low
11146411,1731313,136683,24.65753425,High
1145457,111835,665783,3.571428571,Low
1110312,1817050,1106971,27.39130435,High
1112136,3032938,0,34.09090909,High
11131942,135082,211354,8.08988764,Low
1116804,108308,0,2.045454545,Low
118700,739674,0,21.13636364,Low
1111231,277311,0,12.95454545,Low
11132660,357971,0,15.68181818,Low
1147737,511938,0,22.17391304,Low
1150185,380537,0,16.36363636,Low
1113876,226898,318217,10.90909091,Low
1139342,224646,0,4.333333333,Low
1197302,212163,419323,10.46511628,Low
11129650,534748,240251,19.5,Low
119141,827251,1281708,17.85714286,Moderate
119858,475844,606515,18.13953488,Moderate
1115765,682086,0,20.2173913,Low
1116688,265361,0,12.5,Low
11131719,107333,232004,0.0,Low
1115458,115990,0,3.409090909,Low
1111246,274502,0,12.39130435,Low
11115193,803403,0,22.14285714,High
119410,746211,327869,20.86956522,Low
1148855,113546,0,4.5,Low
1199319,186326,1373437,8.47826087,Moderate
116020,216687,1239742,10.0,Moderate
11110580,166207,375555,5.581395349,Low
11140283,519849,0,18.8372093,Low
1114776,3118727,0,26.25,High
1193974,2037408,0,25.11627907,High
116793,183788,0,9.75,Low
116492,107737,383605,3.75,Low
11140284,703262,0,20.93023256,Low
1126493,349690,679252,7.826086957,Low
11151761,212163,998816,10.46511628,Moderate
1147604,123456,1514557,7.333333333,Moderate
11138228,655208,0,7.848837209,Low
115248,321076,0,15.0,Low
1190817,595375,0,17.44186047,Low
11149880,339407,558752,15.34883721,Low
11150845,120412,831149,5.25,Low
1188040,274502,419394,12.39130435,Low
1188178,595375,556074,17.44186047,Low
1120446,2203674,1581053,30.0,High
1119861,545069,2605888,18.70879121,Moderate
1110981,3032938,0,34.09090909,High
1134635,392938,917973,16.2244898,Moderate
11151753,2508073,0,15.94684385,High
11158551,207266,0,10.0,Low
1193065,243606,0,11.86046512,Low
1111553,102667,0,0.0,Low
11138439,243606,0,11.86046512,Low
1114333,207266,0,10.0,Low
1111199,382978,0,9.204545455,Low
1130985,474709,0,18.125,Low
11130630,321076,0,15.0,Low
116503,216584,0,10.90909091,Low
1119782,404063,0,17.04545455,Low
116500,214667,0,0.0,Low
1194716,289373,0,10.46511628,Low
11156570,243606,0,11.86046512,Low
1113490,357971,0,15.68181818,Low
1196481,216687,769848,10.0,Low
11141499,133066,0,5.581395349,Low
1120460,1838495,0,27.95454545,High
1188413,278978,0,13.25581395,Low
11145526,184651,399771,9.069767442,Low
115788,739674,1370133,21.13636364,Moderate
116498,102983,909014,3.0,Low
116787,93333,1213254,0.0,Moderate
1110862,248544,993741,4.431818182,Moderate
1156477,93333,392486,0.0,Low
1116921,410540,768020,9.456521739,Low
1155406,571683,292326,19.56521739,Low
11115197,351655,0,15.0,Low
1148373,448491,302337,24.13043478,High
1123236,207266,0,10.0,Low
114116,107333,108987,0.0,Low
1126021,573106,1177547,13.29545455,Moderate
1111634,3269250,0,34.56521739,High
1193281,267188,0,9.76744186,Low
116786,952272,37485,24.0,High
1111277,419164,441217,16.95652174,Low
11139201,212163,0,10.46511628,Low
1191019,2434684,0,19.30232558,High
11151196,115990,497333,3.409090909,Low
11115194,197845,0,10.0,Low
1127306,2885569,0,33.40909091,High
11125264,93333,0,0.0,Low
116506,212333,0,0.0,Low
1126880,173124,0,8.181818182,Low
119378,2465442,0,31.36363636,High
1185871,142716,0,4.285714286,Low
1132459,148681,0,11.08695652,Low
1118429,1838883,2132450,22.5,Moderate
11152310,184651,379006,9.069767442,Low
1112501,419164,0,16.95652174,Low
1120061,131216,0,4.565217391,Low
1139158,921325,0,24.66666667,High
1156807,246884,1439932,9.285714286,Moderate
11149882,212163,577074,10.46511628,Low
11141685,3424718,0,12.14285714,High
11130666,212163,0,10.46511628,Low
1196479,216687,769900,10.0,Low
1116218,419164,826069,16.95652174,Moderate
11127800,113546,1275925,4.5,Moderate
1111278,2465442,0,31.36363636,High
1155389,201916,0,17.33333333,Low
119354,216687,774560,10.0,Low
119307,98000,0,0.0,Low
1139351,98051,700552,18.33333333,Moderate
1185994,1599328,0,24.41860465,High
11125265,247164,462700,12.75,Low
11125859,330989,0,14.34782609,Low
11151197,3626541,0,36.13636364,High
11134293,1788795,0,27.90697674,High
11151017,277311,0,12.95454545,Low
1139784,375557,0,16.0,Low
119420,298826,599031,13.26923077,Low
1145295,503664,423648,13.95833333,Low
11155863,257509,463020,11.73913043,Low
11151133,107333,973590,0.0,Low
11156573,278978,0,13.25581395,Low
1126795,2261163,0,30.30612245,High
11101220,147347,0,7.5,Low
1188412,365108,754344,12.55813953,Moderate
1117008,107737,1366616,3.75,Moderate
1148139,1243070,0,30.66666667,High
1112359,242742,266925,11.59090909,Low
1114178,107333,1462258,0.0,Moderate
11156572,1457735,0,25.81395349,High
1131416,433375,742997,10.0,Low
1186227,424326,0,10.46511628,Low
1119823,102667,0,0.0,Low
1197711,728229,400460,21.75,High
1148115,335411,304854,21.33333333,Low
119892,443505,134528,17.60869565,Low
11150645,623056,410770,26.66666667,High
1134991,267464,0,13.57142857,Low
1178949,267464,0,13.57142857,Low
1116787,1112307,0,24.54545455,High
11158607,976115,0,20.30769231,High
1110158,1846252,0,28.0,High
1127530,296036,0,13.63636364,Low
11157733,113906,361694,3.488372093,Low
11144457,211977,1324612,10.0,Moderate
1110792,102667,1051538,0.0,Low
11152277,404063,0,17.04545455,Low
1149005,1143873,0,34.66666667,High
115529,96646,468470,1.5,Low
1116782,357971,0,15.68181818,Low
1110636,1494327,2216828,25.43478261,Moderate
1133386,107333,522896,0.0,Low
119339,376848,0,10.0,Low
11130629,342705,1842926,15.71428571,Moderate
11112433,126707,0,8.0,Low
11133197,172230,360933,10.0,Low
11148285,260801,0,12.55813953,Low
11157684,188424,75690,10.0,Low
11138972,368283,380663,12.85714286,Low
11138118,4036409,0,20.75581395,High
11134295,243606,0,11.86046512,Low
1192806,179212,0,6.279069767,Low
1116513,2296236,1403944,30.0,High
11135040,341232,0,15.66666667,Low
11130631,549003,0,12.39130435,Low
11149881,318281,559075,14.65116279,Low
11131718,395743,708869,16.30434783,Moderate
1110275,357971,0,15.68181818,Low
1191893,555478,0,4.2,Low
11130665,172369,0,8.372093023,Low
11138560,841331,0,22.3255814,High
11138957,172369,127918,8.372093023,Low
11100168,2332727,0,30.68181818,High
11107903,172230,0,10.0,Low
11133056,277311,837357,12.95454545,Moderate
111300,211315,887678,14.48275862,Moderate
1148234,349386,358136,21.52173913,Low
116790,95061,0,0.75,Low
1148214,174773,1974953,14.66666667,Moderate
1153870,619212,534592,20.52631579,Moderate
116784,93333,348351,0.0,Low
11141274,553138,1087905,19.09090909,Moderate
1147590,158638,0,12.39130435,Low
11141500,141418,0,6.279069767,Low
11106106,132018,418692,10.0,Low
11106279,194351,0,17.04545455,Low
11107393,167747,222754,14.31818182,Low
11151165,152393,0,8.181818182,Low
11107410,187779,0,16.0,Low
11137157,375320,156293,19.77272727,Low
11118446,181134,0,15.33333333,Low
1139281,475836,351321,24.7826087,High
11107401,194351,1155730,17.04545455,Moderate
11107337,138158,0,10.0,Low
11139307,335411,0,21.33333333,Low
11118138,861512,0,30.66666667,High
1139280,132085,0,8.47826087,Low
11116363,157384,518615,12.66666667,Low
11107928,169027,906218,10.21978022,Moderate
1139184,141228,0,10.0,Low
11106146,150831,0,12.27272727,Low
11132599,299945,0,20.45454545,Low
11151821,142487,0,6.818181818,Low
11158691,202556,0,10.0,Low
11132631,348287,0,10.0,Low
11124559,1044875,1103147,33.33333333,High
11143034,132018,0,10.0,Low
11115454,157259,0,13.52941176,Low
11119104,830484,0,19.75609756,Low
111912,4392990,0,40.24390244,High
1131389,696855,2433668,21.2195122,Moderate
1123045,115446,0,4.390243902,Low
1186784,565655,0,17.14285714,Low
11129882,369466,379421,16.82926829,Low
113393,388266,721973,17.4,Moderate
113017,186620,0,15.65217391,Low
1136463,4202660,0,39.51219512,High
11145473,172306,64755,10.0,Low
113480,193134,201979,10.0,Low
11125894,138632,207060,6.585365854,Low
11128880,1928168,1410709,29.26829268,High
11107001,979840,0,20.71428571,High
11151496,135088,415616,10.0,Low
1124552,117367,701007,4.285714286,Low
11134658,121569,0,2.142857143,Low
1199159,318899,649285,11.53846154,Low
11124765,141228,1068529,10.0,Moderate
1177870,137667,0,0.0,Low
1190250,1081832,0,21.42857143,High
111283,1575989,0,27.07317073,High
11104922,1074194,2196142,24.87804878,Moderate
1190891,1188741,479230,22.14285714,High
11104897,171093,342656,8.780487805,Low
113614,159242,1369981,8.048780488,Moderate
114645,897162,0,18.0,Low
1124561,315721,810430,14.31818182,Moderate
11116753,268031,584463,10.0,Low
11118480,1587381,0,37.82608696,High
1197249,528843,0,16.42857143,Low
11133592,631326,355153,20.48780488,Low
11125892,696855,0,21.2195122,Low
1127393,173124,0,8.181818182,Low
1185630,882762,0,20.0,Low
1127074,992100,0,24.14634146,High
11119188,925943,0,20.48780488,High
11107893,393682,0,17.56097561,Low
1118273,198363,0,9.333333333,Low
11113093,395773,0,10.24390244,Low
1124506,2908243,0,25.56818182,High
1199135,268031,0,10.0,Low
111371,1074194,0,24.87804878,High
11122304,228801,0,11.70731707,Low
1137318,127513,0,4.772727273,Low
11123422,528843,0,16.42857143,Low
1127912,242742,283700,11.59090909,Low
11105482,99763,0,0.714285714,Low
1172037,164646,0,5.714285714,Low
1123473,2315728,0,31.46341463,High
11107064,315024,0,11.42857143,Low
11116758,1188741,112196,22.14285714,High
1171854,268031,0,10.0,Low
11122306,2593758,0,32.92682927,High
1144496,718657,660258,28.63636364,High
1125177,1838495,0,27.95454545,High
1157605,164646,0,5.714285714,Low
11107633,263839,0,13.17073171,Low
1197185,435162,0,20.67961165,Low
11102406,2808207,0,28.57142857,High
114102,211977,141795,10.0,Low
11158633,129393,0,2.307692308,Low
1150074,282903,2076573,13.90243902,Moderate
1197250,315024,0,11.42857143,Low
11139392,193134,1826645,10.0,Moderate
11119160,740060,0,19.02439024,Low
113301,148422,0,7.317073171,Low
1128794,142877,0,6.136363636,Low
1128577,674408,1010193,20.45454545,Moderate
1121914,2182610,1306678,30.73170732,High
1190851,368283,0,12.85714286,Low
11118479,141228,669956,10.0,Low
1192647,565655,0,17.14285714,Low
119245,2053423,0,30.0,High
1126205,258842,296249,12.24489796,Low
11105484,2643092,0,32.85714286,High
11129646,324123,0,15.36585366,Low
1128153,510206,0,19.02439024,Low
1176718,3186528,0,30.0,High
111352,97412,118427,0.731707317,Low
11104966,212829,0,10.97560976,Low
11118622,171093,231731,8.780487805,Low
11102451,246884,1007052,9.285714286,Moderate
11132357,204755,343897,18.0,Low
11110645,703354,723216,18.57142857,Moderate
1197065,121346,0,6.857142857,Low
11115339,427808,0,14.28571429,Low
1124508,718657,0,28.63636364,High
11107739,212829,185987,10.97560976,Low
1188852,193134,352778,10.0,Low
11153010,207266,0,10.0,Low
1197874,315024,0,11.42857143,Low
1196731,177961,0,6.428571429,Low
1179637,232664,0,11.63265306,Low
11123547,604032,21881,17.85714286,Low
1162519,4013432,0,32.85714286,High
11128837,302998,1124106,14.63414634,Moderate
112713,271392,545199,12.5,Low
11153471,1739113,0,27.85714286,High
119530,1466458,1480280,26.34146341,Moderate
1126709,104467,120232,0.681818182,Low
1171847,2121831,0,25.71428571,High
1126686,2332727,0,30.68181818,High
11120620,226898,862080,10.90909091,Moderate
11119175,371746,0,13.17073171,Low
1169697,147206,0,11.33333333,Low
11107833,245805,0,12.43902439,Low
11102121,246884,0,9.285714286,Low
1158772,197886,0,10.24390244,Low
11105201,565655,0,17.14285714,Low
1126749,241653,0,18.40909091,Low
1194818,427808,0,14.28571429,Low
11105029,209290,730509,7.857142857,Low
1190839,365339,358484,16.42857143,Low
11101705,565655,0,17.14285714,Low
11144483,618172,0,24.25531915,High
11155250,376755,3307514,16.0,Moderate
112673,346279,0,16.09756098,Low
113564,529699,0,18.66666667,Low
11125896,138632,0,6.585365854,Low
1173337,565655,0,17.14285714,Low
1184343,459920,0,15.0,Low
11106172,302998,0,14.63414634,Low
11148589,837852,251977,22.68292683,High
11141369,262227,0,12.85714286,Low
1177331,228024,0,11.42857143,Low
112740,510206,0,19.02439024,Low
1172036,115303,0,0.714285714,Low
11105869,565655,0,17.14285714,Low
115628,183974,1360782,9.512195122,Moderate
11116347,172230,0,10.0,Low
11156238,528843,0,16.42857143,Low
1191985,346279,689450,16.09756098,Moderate
11104905,297342,565986,12.1978022,Low
1193914,3088077,0,35.0,High
1199951,127052,0,2.857142857,Low
114909,351025,486371,16.25,Low
11138363,290744,268456,10.71428571,Low
1162054,113260,275455,0.0,Low
1157372,752607,0,18.97959184,Low
1191912,3384471,0,30.71428571,High
11107290,352727,287905,16.30434783,Low
1188286,104000,0,7.252747253,Low
11107291,105141,0,2.926829268,Low
112009,211977,317779,10.0,Low
1126218,529699,0,18.66666667,Low
11106941,979840,0,20.71428571,High
1182165,112953,1476239,4.6875,Moderate
1192109,427808,457060,14.28571429,Low
1194951,134100,0,3.571428571,Low
11128836,435133,583392,7.073170732,Low
11104757,837852,0,22.68292683,High
1113148,193134,1675498,10.0,Moderate
1192728,268031,0,10.0,Low
11123423,246884,289637,9.285714286,Low
11136671,147169,591063,13.17073171,Low
11107629,167505,1168171,14.29090909,Moderate
11118481,193560,336542,16.15384615,Low
11105483,131451,0,5.714285714,Low
11101771,2232647,0,30.71428571,High
11102450,565655,1295065,17.14285714,Moderate
1118748,560447,426235,19.17721519,Low
1187617,1081832,1984431,21.42857143,Moderate
112133,837852,500918,22.68292683,High
11126821,268031,0,10.0,Low
1186040,160412,0,13.46938776,Low
1125319,913320,776966,23.41463415,Moderate
11150122,125877,1203520,10.0,Moderate
11102120,882762,0,20.0,Low
1123031,369466,2832293,16.82926829,Moderate
11133614,228801,0,11.70731707,Low
11147802,141738,701135,12.43902439,Low
11148058,1856740,0,28.57142857,High
1124523,1112307,0,24.54545455,High
1125060,3621136,441186,28.70967742,High
1191775,399758,0,16.66666667,Low
1155604,2332727,0,30.68181818,High
1191167,1417304,0,23.57142857,High
1194403,263839,252242,13.17073171,Low
1125486,122144,0,5.12195122,Low
1127739,159242,0,8.048780488,Low
1196974,135088,1555589,10.0,Moderate
1110286,211977,509866,10.0,Low
1110268,197886,0,10.24390244,Low
11130927,397262,0,13.57142857,Low
1187616,1081832,1024769,21.42857143,Moderate
113399,2432814,0,30.65217391,High
113499,153295,0,6.666666667,Low
11106108,413692,0,20.42553191,Low
11108563,696855,0,21.2195122,Low
1197066,304087,0,11.60583942,Low
11105230,427808,0,14.28571429,Low
11142163,1106153,0,21.25,High
1144512,380537,406445,16.36363636,Low
1129981,3196992,0,35.85365854,High
11148832,148422,0,7.317073171,Low
1125925,1546859,1431655,26.17021277,Moderate
11129647,369466,362787,16.82926829,Low
11132594,207952,0,17.87234043,Low
11145590,528843,0,16.42857143,Low
111199,159242,416309,8.048780488,Low
11149141,1625323,155327,27.14285714,High
11125744,569109,798321,19.75609756,Moderate
1190677,493598,0,15.71428571,Low
11120532,327177,793710,20.86956522,Moderate
1190571,1665528,0,25.0,High
1179676,514524,0,9.642857143,Low
11119092,343665,12264,12.43902439,Low
11124913,352114,0,10.0,Low
1160730,246884,0,9.285714286,Low
1144497,2230160,0,35.80645161,High
11156048,146202,0,13.04347826,Low
11147667,204755,692000,18.0,Moderate
1185402,2627830,903241,27.85714286,High
1137939,454616,0,18.29268293,Low
113352,393682,0,17.56097561,Low
11148175,1417304,1253179,23.57142857,Moderate
11101149,271660,0,10.76923077,Low
11107864,183974,0,9.512195122,Low
1159078,290744,0,10.71428571,Low
1124526,651208,0,20.20408163,Low
11116021,198363,1927581,9.333333333,Moderate
11156648,193134,901991,10.0,Moderate
1194400,2738669,207610,33.65853659,High
1194710,4013432,0,32.85714286,High
11104861,302998,0,14.63414634,Low
11129645,393682,0,17.56097561,Low
1187857,2284642,0,26.42857143,High
111042,105141,0,2.926829268,Low
11104679,510206,0,19.02439024,Low
11103565,427808,0,14.28571429,Low
11116759,528843,0,16.42857143,Low
1129269,404063,289527,17.04545455,Low
113344,710163,954330,20.66666667,Moderate
1183097,452374,0,21.11111111,Low
11148113,212432,825860,10.71428571,Moderate
1150075,354810,0,9.146341463,Low
11139391,193134,1355508,10.0,Moderate
11116292,240569,273676,19.02439024,Low
11126804,418579,0,7.857142857,Low
11105539,1625323,0,27.14285714,High
1127352,612229,0,19.77272727,Low
1197067,0,226400,0.437956204,Low
1125062,346279,261893,16.09756098,Low
11109380,790600,0,19.28571429,Low
1125911,228801,0,11.70731707,Low
11116840,197845,0,10.0,Low
1125565,765697,0,21.95121951,High
11123424,268031,0,10.0,Low
1194952,164646,1097595,5.714285714,Moderate
1126687,336366,0,15.0,Low
1125359,1689451,1641994,27.80487805,Moderate
1159016,205270,0,9.020979021,Low
11115616,98293,457787,2.195121951,Low
1160951,300958,0,11.02040816,Low
11119107,401432,0,13.90243902,Low
1160945,2643092,0,32.85714286,High
11119191,208874,144872,8.048780488,Low
1110030,1928168,813642,29.26829268,High
116042,188424,212581,10.0,Low
11125895,101534,0,2.195121951,Low
1160695,113260,0,0.0,Low
1158716,2425699,0,24.83606557,High
11146040,528843,0,16.42857143,Low
111915,98958,0,1.463414634,Low
11129956,992100,595300,24.14634146,High
112104,1806844,0,28.53658537,High
1126423,569109,606272,19.75609756,Moderate
1125588,765697,0,21.95121951,High
1190892,1272097,0,17.66666667,Low
1158774,765697,1527898,21.95121951,Moderate
11136191,245805,187418,12.43902439,Low
11119111,1131966,0,21.95121951,High
11118478,923664,0,31.30434783,High
11149869,803403,0,22.14285714,High
11122308,631326,0,20.48780488,Low
11104919,188466,0,9.89010989,Low
1191774,529699,0,18.66666667,Low
11156967,388979,0,17.14285714,Low
11113377,368283,0,12.85714286,Low
1118133,215193,252763,11.08695652,Low
11104921,171093,313661,8.780487805,Low
1115703,261864,1388485,12.6,Moderate
111563,168694,0,14.0,Low
1128593,194351,468422,17.04545455,Low
1172863,604032,0,17.85714286,Low
11121677,1417304,1119218,23.57142857,Moderate
1185522,164646,176478,5.714285714,Low
1170929,1417304,0,23.57142857,High
11955,95667,1119515,0.0,Moderate
1194816,565655,0,17.14285714,Low
119542,105000,0,0.0,Low
11156288,95090,0,7.894736842,Low
113481,765697,289076,21.95121951,High
11112852,1360859,0,25.6097561,High
11119186,343665,403601,12.43902439,Low
1197108,148772,0,12.0,Low
1199259,459920,640227,15.0,Low
11119109,536222,0,16.82926829,Low
11138497,703354,0,18.57142857,Low
11104898,4202660,0,39.51219512,High
1149885,0,766632,12.85714286,Moderate
11133595,148422,0,7.317073171,Low
1187005,1081832,134455,21.42857143,High
1145136,534747,0,16.8,Low
1194404,197886,464344,10.24390244,Low
1123095,631326,0,20.48780488,Low
